90601,0.013513513513513514
643827,0.10810810810810811
9290501,0.04054054054054054
18102136,0.02702702702702703
22242666,0.24324324324324326
36175226,0.25675675675675674
36175307,0.32432432432432434
37090236,0.1891891891891892
37512307,0.02702702702702703
44311302,0.20270270270270271
44360897,0.013513513513513514
46308832,0.02702702702702703
47532330,0.32432432432432434
49636748,0.4189189189189189
50414124,0.2702702702702703
50952050,0.4594594594594595
52729166,0.21621621621621623
57690689,0.16216216216216217
58555820,0.10810810810810811
59105955,0.14864864864864866
59477024,0.3108108108108108
64533566,0.14864864864864866
65575147,0.2702702702702703
67942164,0.08108108108108109
69951508,0.02702702702702703
77657479,0.32432432432432434
78543018,0.0945945945945946
81118042,0.04054054054054054
84066939,0.13513513513513514
85219118,0.21621621621621623
90572207,0.35135135135135137
94074277,0.14864864864864866
97936953,0.22972972972972974
98415070,0.1891891891891892
100009716,0.16216216216216217
100972862,0.2972972972972973
109807341,0.4189189189189189
110510764,0.013513513513513514
132077835,0.05405405405405406
132094466,0.25675675675675674
134292524,0.20270270270270271
136835077,0.13513513513513514
138147021,0.1891891891891892
138851931,0.24324324324324326
140420515,0.4189189189189189
143312600,0.12162162162162163
144520879,0.24324324324324326
144532083,0.24324324324324326
149558610,0.08108108108108109
151546590,0.08108108108108109
152037974,0.10810810810810811
152601985,0.24324324324324326
153502301,0.21621621621621623
158109081,0.13513513513513514
164172344,0.1891891891891892
165487341,0.16216216216216217
169387028,0.3108108108108108
169534929,0.22972972972972974
176899577,0.12162162162162163
177123098,0.20270270270270271
177457298,0.16216216216216217
179529849,0.14864864864864866
198935499,0.0945945945945946
215150187,0.17567567567567569
221094530,0.20270270270270271
227193867,0.05405405405405406
237944813,0.013513513513513514
239054561,0.21621621621621623
322722122,0.28378378378378377
323263866,0.25675675675675674
358967649,0.06756756756756757
362113639,0.02702702702702703
373044930,0.4189189189189189
374868070,0.08108108108108109
437868534,0.02702702702702703
