90601,0.3020408163265306
643827,0.43023255813953487
9290501,0.3894736842105263
18102136,0.3854166666666667
22242666,0.49333333333333335
36175226,0.42528735632183906
36175307,0.5606060606060606
37090236,0.4134078212290503
37512307,0.3148936170212766
44311302,0.4805194805194805
44360897,0.275092936802974
46308832,0.3645320197044335
47532330,0.5692307692307692
49636748,0.5826771653543307
50414124,0.4277456647398844
50952050,0.6166666666666667
52729166,0.3523809523809524
57690689,0.4868421052631579
58555820,0.4134078212290503
59105955,0.4805194805194805
59477024,0.5362318840579711
64533566,0.39572192513368987
65575147,0.4277456647398844
67942164,0.37755102040816324
69951508,0.33035714285714285
77657479,0.5285714285714286
78543018,0.4180790960451977
81118042,0.4134078212290503
84066939,0.40437158469945356
85219118,0.4774193548387097
90572207,0.5648854961832062
94074277,0.4065934065934066
97936953,0.42045454545454547
98415070,0.4134078212290503
100009716,0.4
100972862,0.48366013071895425
109807341,0.5692307692307692
110510764,0.3045267489711934
132077835,0.3394495412844037
132094466,0.47435897435897434
134292524,0.48366013071895425
136835077,0.4378698224852071
138147021,0.45121951219512196
138851931,0.5323741007194245
140420515,0.6016260162601627
143312600,0.4774193548387097
144520879,0.46540880503144655
144532083,0.4713375796178344
149558610,0.334841628959276
151546590,0.4228571428571429
152037974,0.43529411764705883
152601985,0.46540880503144655
153502301,0.4805194805194805
158109081,0.4567901234567901
164172344,0.45121951219512196
165487341,0.4713375796178344
169387028,0.5606060606060606
169534929,0.4111111111111111
176899577,0.4180790960451977
177123098,0.4805194805194805
177457298,0.48366013071895425
179529849,0.48366013071895425
198935499,0.4277456647398844
215150187,0.49333333333333335
221094530,0.5
227193867,0.3627450980392157
237944813,0.275092936802974
239054561,0.46540880503144655
322722122,0.5481481481481482
323263866,0.5285714285714286
358967649,0.4180790960451977
362113639,0.38144329896907214
373044930,0.6016260162601627
374868070,0.4228571428571429
437868534,0.3557692307692308
